   1.95698166       9.09502804E-03
   1.95218873       1.06047094E-02
   1.94716251       1.22211725E-02
   1.94190550       1.39440447E-02
   1.93642044       1.57730281E-02
   1.93071020       1.77075863E-02
   1.92477739       1.97473168E-02
   1.91862464       2.18915343E-02
   1.91225457       2.41397619E-02
   1.90567017       2.64911056E-02
   1.89887381       2.89450288E-02
   1.89186811       3.15006077E-02
   1.88465595       3.41570973E-02
   1.87723970       3.69135439E-02
   1.86962223       3.97689641E-02
   1.86180568       4.27224040E-02
   1.85379326       4.57728803E-02
   1.84558702       4.89190817E-02
   1.83718991       5.21601439E-02
   1.82860410       5.54947257E-02
   1.81983221       5.89216650E-02
   1.81087685       6.24396503E-02
   1.80174041       6.60474300E-02
   1.79242539       6.97437525E-02
   1.78293395       7.35270679E-02
   1.77326894       7.73961842E-02
   1.76343250       8.13494921E-02
   1.75342703       8.53856802E-02
   1.74325490       8.95031095E-02
   1.73291850       9.37004685E-02
   1.72241998       9.79759693E-02
   1.71176171      0.102328241    
   1.70094585      0.106755614    
   1.68997478      0.111256450    
   1.67885089      0.115829110    
   1.66757584      0.120472014    
   1.65615225      0.125183463    
   1.64458215      0.129961729    
   1.63286769      0.134805143    
   1.62101090      0.139711976    
   1.60901380      0.144680500    
   1.59687865      0.149708867    
   1.58460748      0.154795527    
   1.57220221      0.159938633    
   1.55966485      0.165136278    
   1.54699731      0.170386732    
   1.53420174      0.175688326    
   1.52127981      0.181038976    
   1.50823379      0.186437309    
   1.49506533      0.191881180    
   1.48177636      0.197368681    
   1.46836877      0.202898264    
   1.45484436      0.208468199    
   1.44120502      0.214076221    
   1.42745233      0.219720960    
   1.41358852      0.225400269    
   1.39961481      0.231112361    
   1.38553333      0.236855686    
   1.37134576      0.242628157    
   1.35705364      0.248427987    
   1.34265888      0.254253507    
   1.32816315      0.260102808    
   1.31356788      0.265974045    
   1.29887486      0.271865547    
   1.28408587      0.277775466    
   1.26920247      0.283701777    
   1.25422609      0.289643109    
   1.23915827      0.295597553    
   1.22400093      0.301563203    
   1.20875561      0.307538331    
   1.19342351      0.313521385    
   1.17800641      0.319510341    
   1.16250598      0.325503767    
   1.14692330      0.331499755    
   1.13126028      0.337496877    
   1.11551833      0.343492866    
   1.09969878      0.349486649    
   1.08380330      0.355476081    
   1.06783307      0.361459851    
   1.05178988      0.367436290    
   1.03567481      0.373403370    
   1.01948953      0.379360020    
   1.00323558      0.385304213    
